stock_code,sw_level1,sw_level2,sw_level2_code
688277,医药生物,医疗器械,801153
688289,医药生物,医疗器械,801153
688298,医药生物,医疗器械,801153
688301,医药生物,医疗器械,801153
688314,医药生物,医疗器械,801153
688317,医药生物,医疗器械,801153
688338,医药生物,医疗器械,801153
688358,医药生物,医疗器械,801153
688366,医药生物,医疗器械,801153
688389,医药生物,医疗器械,801153
688393,医药生物,医疗器械,801153
688399,医药生物,医疗器械,801153
688468,医药生物,医疗器械,801153
688575,医药生物,医疗器械,801153
688580,医药生物,医疗器械,801153
688606,医药生物,医疗器械,801153
688607,医药生物,医疗器械,801153
688613,医药生物,医疗器械,801153
688617,医药生物,医疗器械,801153
688626,医药生物,医疗器械,801153
688656,医药生物,医疗器械,801153
688677,医药生物,医疗器械,801153
688767,医药生物,医疗器械,801153
688236,医药生物,医疗器械,801153
301122,医药生物,医疗器械,801153
301235,医药生物,医疗器械,801153
688193,医药生物,医疗器械,801153
301097,医药生物,医疗器械,801153
301234,医药生物,医疗器械,801153
688253,医药生物,医疗器械,801153
002432,医药生物,医疗器械,801153
301087,医药生物,医疗器械,801153
688026,医药生物,医疗器械,801153
688151,医药生物,医疗器械,801153
688273,医药生物,医疗器械,801153
688271,医药生物,医疗器械,801153
688351,医药生物,医疗器械,801153
688114,医药生物,医疗器械,801153
301363,医药生物,医疗器械,801153
301367,医药生物,医疗器械,801153
301290,医药生物,医疗器械,801153
688410,医药生物,医疗器械,801153
688581,医药生物,医疗器械,801153
300341,医药生物,医疗器械,801153
301370,医药生物,医疗器械,801153
301515,医药生物,医疗器械,801153
301580,医药生物,医疗器械,801153
688426,医药生物,医疗器械,801153
688576,医药生物,医疗器械,801153
603205,医药生物,医疗器械,801153
301188,医药生物,医疗器械,801153
301602,医药生物,医疗器械,801153
688755,医药生物,医疗器械,801153
603014,医药生物,医疗器械,801153
688805,医药生物,医疗器械,801153
603718,医药生物,医疗器械,801153
688712,医药生物,医疗器械,801153
300430,医药生物,医疗器械,801153
603392,医药生物,医疗器械,801153
002022,医药生物,医疗器械,801153
000516,医药生物,医疗服务,801156
002044,医药生物,医疗服务,801156
002173,医药生物,医疗服务,801156
002219,医药生物,医疗服务,801156
002524,医药生物,医疗服务,801156
002821,医药生物,医疗服务,801156
300015,医药生物,医疗服务,801156
300143,医药生物,医疗服务,801156
300149,医药生物,医疗服务,801156
300244,医药生物,医疗服务,801156
300347,医药生物,医疗服务,801156
300363,医药生物,医疗服务,801156
300404,医药生物,医疗服务,801156
300725,医药生物,医疗服务,801156
300759,医药生物,医疗服务,801156
301060,医药生物,医疗服务,801156
600568,医药生物,医疗服务,801156
600721,医药生物,医疗服务,801156
600763,医药生物,医疗服务,801156
603127,医药生物,医疗服务,801156
603259,医药生物,医疗服务,801156
603882,医药生物,医疗服务,801156
688202,医药生物,医疗服务,801156
688222,医药生物,医疗服务,801156
688315,医药生物,医疗服务,801156
688621,医药生物,医疗服务,801156
301096,医药生物,医疗服务,801156
688265,医药生物,医疗服务,801156
301201,医药生物,医疗服务,801156
301103,医药生物,医疗服务,801156
688238,医药生物,医疗服务,801156
688046,医药生物,医疗服务,801156
301257,医药生物,医疗服务,801156
301239,医药生物,医疗服务,801156
000710,医药生物,医疗服务,801156
002172,医药生物,医疗服务,801156
300676,医药生物,医疗服务,801156
688131,医药生物,医疗服务,801156
301333,医药生物,医疗服务,801156
688073,医药生物,医疗服务,801156
301230,医药生物,医疗服务,801156
301267,医药生物,医疗服务,801156
301293,医药生物,医疗服务,801156
002622,医药生物,医疗服务,801156
603456,医药生物,医疗服务,801156
301509,医药生物,医疗服务,801156
301520,医药生物,医疗服务,801156
300683,医药生物,医疗服务,801156
688710,医药生物,医疗服务,801156
688796,医药生物,医疗服务,801156
000504,医药生物,医疗服务,801156
000155,公用事业,电力,801161
000531,公用事业,电力,801161
000539,公用事业,电力,801161
000543,公用事业,电力,801161
000591,公用事业,电力,801161
000600,公用事业,电力,801161
000601,公用事业,电力,801161
000690,公用事业,电力,801161
000692,公用事业,电力,801161
000722,公用事业,电力,801161
000767,公用事业,电力,801161
000791,公用事业,电力,801161
000862,公用事业,电力,801161
000875,公用事业,电力,801161
000883,公用事业,电力,801161
000899,公用事业,电力,801161
000966,公用事业,电力,801161
000993,公用事业,电力,801161
001210,公用事业,电力,801161
001896,公用事业,电力,801161
002015,公用事业,电力,801161
002039,公用事业,电力,801161
002256,公用事业,电力,801161
002479,公用事业,电力,801161
002608,公用事业,电力,801161
002616,公用事业,电力,801161
002617,公用事业,电力,801161
002893,公用事业,电力,801161
003035,公用事业,电力,801161
003816,公用事业,电力,801161
300125,公用事业,电力,801161
300317,公用事业,电力,801161
300335,公用事业,电力,801161
600011,公用事业,电力,801161
600021,公用事业,电力,801161
600023,公用事业,电力,801161
600025,公用事业,电力,801161
600027,公用事业,电力,801161
600032,公用事业,电力,801161
600098,公用事业,电力,801161
600101,公用事业,电力,801161
600116,公用事业,电力,801161
600149,公用事业,电力,801161
600163,公用事业,电力,801161
600167,公用事业,电力,801161
600236,公用事业,电力,801161
600310,公用事业,电力,801161
600396,公用事业,电力,801161
600452,公用事业,电力,801161
600483,公用事业,电力,801161
600505,公用事业,电力,801161
600509,公用事业,电力,801161
600578,公用事业,电力,801161
600642,公用事业,电力,801161
600644,公用事业,电力,801161
600674,公用事业,电力,801161
600719,公用事业,电力,801161
600726,公用事业,电力,801161
600744,公用事业,电力,801161
600780,公用事业,电力,801161
600795,公用事业,电力,801161
600863,公用事业,电力,801161
600886,公用事业,电力,801161
600900,公用事业,电力,801161
600905,公用事业,电力,801161
600956,公用事业,电力,801161
600969,公用事业,电力,801161
600979,公用事业,电力,801161
600982,公用事业,电力,801161
600995,公用事业,电力,801161
601016,公用事业,电力,801161
601619,公用事业,电力,801161
601778,公用事业,电力,801161
601908,公用事业,电力,801161
601985,公用事业,电力,801161
601991,公用事业,电力,801161
603105,公用事业,电力,801161
603693,公用事业,电力,801161
605011,公用事业,电力,801161
605028,公用事业,电力,801161
605162,公用事业,电力,801161
605580,公用事业,电力,801161
001289,公用事业,电力,801161
001258,公用事业,电力,801161
000037,公用事业,电力,801161
600226,公用事业,电力,801161
600821,公用事业,电力,801161
000537,公用事业,电力,801161
001286,公用事业,电力,801161
000507,公用事业,电力,801161
002480,公用事业,电力,801161
600052,公用事业,电力,801161
001376,公用事业,电力,801161
002218,公用事业,电力,801161
300040,公用事业,电力,801161
600475,公用事业,电力,801161
600868,公用事业,电力,801161
002053,公用事业,电力,801161
600930,公用事业,电力,801161
000595,公用事业,电力,801161
000631,公用事业,电力,801161
000958,公用事业,电力,801161
001248,公用事业,电力,801161
002310,公用事业,电力,801161
600157,公用事业,电力,801161
600292,公用事业,电力,801161
600575,公用事业,电力,801161
603071,公用事业,电力,801161
000027,公用事业,电力,801161
000593,公用事业,燃气Ⅱ,801163
000669,公用事业,燃气Ⅱ,801163
002259,公用事业,燃气Ⅱ,801163
002267,公用事业,燃气Ⅱ,801163
002700,公用事业,燃气Ⅱ,801163
002911,公用事业,燃气Ⅱ,801163
300332,公用事业,燃气Ⅱ,801163
300483,公用事业,燃气Ⅱ,801163
600333,公用事业,燃气Ⅱ,801163
600617,公用事业,燃气Ⅱ,801163
600635,公用事业,燃气Ⅱ,801163
600681,公用事业,燃气Ⅱ,801163
